Region,Soil_Type,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Climate,Days_to_Harvest,Crop,Rotation_Crop,Yield_tons_per_hectare
North,Sandy Loam,611.9650137340969,29.171281764850313,1,Rainy,131,Soybean,Sorghum,6.750738768834133
South,Sandy Loam,352.81759659552114,24.543361082038082,1,Sunny,133,Barley,Pea,3.771414518261015
South,Loam,1094.5330531266566,33.679172849425285,1,Rainy,135,Rice,Chickpea,8.287543463497688
South,Sand,538.101299474511,21.644415847891345,1,Sunny,105,Maize,Sweet Potato,8.956005601424435
South,Silt,1235.0115467924688,28.80281246851098,1,Rainy,175,Rice,Mustard,7.737302210639291
South,Silt,1914.9832595980722,32.66292163381427,1,Rainy,148,Rice,Lentil,7.688305746050698
East,Clay,1516.0251795111942,28.696605826572686,1,Rainy,128,Rice,Green Gram,8.149892751826036
South,Loam,626.2662502278401,12.00000308907619,1,Sunny,137,Wheat,Soybean,5.2443797734835
West,Sand,780.082668525057,26.437501225189862,1,Sunny,107,Maize,Potato,9.67836531295752
East,Sand,796.2034829593586,26.835135248114668,1,Sunny,100,Maize,Groundnut,8.878203931338149
West,Loam,899.3869234108206,26.402253480404188,1,Rainy,99,Soybean,Barley,5.93521346363884
East,Black Soil,789.7096039880265,25.57277034447029,1,Sunny,165,Cotton,Groundnut,6.994458703174281
North,Loam,541.1108042573619,11.208875790350572,1,Sunny,207,Wheat,Lentil,4.830554067182217
North,Clay,410.3720776770311,21.494921499004263,1,Sunny,174,Barley,Lentil,3.8877271373914137
South,Silt,1880.4282324454653,32.201475092198265,1,Rainy,92,Rice,Lentil,8.205531272377009
West,Loam,509.9435917754244,20.299452325452247,1,Sunny,179,Wheat,Soybean,4.906151384498399
West,Clay,1215.339387341903,34.15724369475086,1,Rainy,117,Rice,Green Gram,7.822753564725618
South,Loam,1048.8409527022834,20.664420161101386,1,Rainy,158,Rice,Mustard,7.41680245360476
West,Loam,661.3511583164145,27.138510670401622,1,Sunny,147,Soybean,Maize,5.987461047582112
East,Loam,600.5330578485,24.04370685758611,1,Sunny,92,Maize,Groundnut,8.95160408613838
North,Loam,1419.7887634109975,26.431461323810215,1,Rainy,104,Rice,Lentil,8.036881305652226
South,Clay,329.40035929911267,15.018931205352633,1,Sunny,191,Wheat,Soybean,4.201523413963086
North,Sand,539.9519034573269,26.794529838637494,1,Sunny,96,Maize,Cowpea,8.458546280585015
East,Loam,440.4800090649385,21.119231834657256,1,Sunny,130,Barley,Chickpea,4.491493013737573
West,Loam,479.2573835732136,14.596643516985656,1,Sunny,153,Barley,Mustard,3.889801054476795
West,Silt,1380.3019097897354,20.654618647476585,1,Rainy,128,Rice,Mustard,7.238709179696933
East,Loam,841.9728869491362,27.348513176858347,1,Sunny,135,Soybean,Barley,5.8129017957518165
West,Loam,1129.4516997435367,28.745194696100725,1,Sunny,178,Cotton,Soybean,7.691072216260094
East,Loam,520.3720272306266,13.600920993225643,1,Sunny,191,Wheat,Chickpea,5.42593560904743
North,Loam,681.4743950042312,34.39568021212172,1,Sunny,152,Cotton,Wheat,7.774375536129215
East,Black Soil,625.0862702381262,28.294225538523357,1,Sunny,153,Cotton,Wheat,6.934647229478591
South,Sandy Loam,1124.4456762416276,29.52542930825185,1,Sunny,178,Cotton,Wheat,6.387232034400032
West,Clay,1646.2322546411779,26.70932652517782,1,Rainy,143,Rice,Mustard,8.78484887914256
South,Sand,760.9095538844874,21.63844580557621,1,Sunny,117,Maize,Potato,9.184575522307428
West,Sandy Loam,753.7279043092387,29.333993001307014,1,Sunny,169,Cotton,Wheat,6.972245383772455
North,Loam,1185.558132447424,32.042291154358765,1,Sunny,156,Cotton,Groundnut,6.37423839881982
East,Loam,696.3595689852182,24.624081933714024,1,Sunny,93,Maize,Sweet Potato,9.666991310540647
East,Clay,346.11768424490737,13.823470112845607,1,Sunny,130,Barley,Chickpea,4.3812767699406905
North,Clay,472.74958144582286,16.07622102164237,1,Sunny,144,Barley,Lentil,3.61034988702173
North,Loam,889.7211918306386,16.866102317071974,1,Sunny,139,Wheat,Mustard,5.183315863514188
East,Loam,489.63770722371476,22.682378563213483,1,Sunny,170,Wheat,Chickpea,5.213451880622968
North,Loam,458.58607462573866,16.626628626148186,1,Sunny,176,Wheat,Soybean,5.723955034251426
East,Black Soil,762.8929567316356,26.608313435287894,1,Sunny,155,Cotton,Green Gram,7.043629789945479
West,Sand,505.9800614623885,26.38022492483192,1,Sunny,119,Maize,Soybean,9.138751123272291
West,Silt,717.8700400270352,21.016799686534064,1,Sunny,117,Maize,Potato,8.802157287003222
East,Clay,570.2494600881643,14.590217933564077,1,Sunny,132,Barley,Mustard,3.59970560688141
West,Silt,780.8576009540332,26.84136379599964,1,Sunny,113,Maize,Groundnut,9.711922681081408
South,Black Soil,1176.9449605064585,27.345630942670436,1,Sunny,162,Cotton,Wheat,7.0812895943919205
West,Loam,979.5782522354184,29.024773130892854,1,Sunny,173,Cotton,Groundnut,7.521898166705428
West,Loam,300.9362727054827,17.031201909741633,1,Sunny,129,Wheat,Mustard,4.4214820829579695
West,Silt,764.9121781379765,18.31896416089415,1,Sunny,110,Maize,Sweet Potato,9.106037561421099
North,Sandy Loam,645.7513443682793,18.507059062775497,1,Sunny,165,Barley,Pea,3.71836384295729
West,Clay,570.6824525830843,22.117371240028213,1,Sunny,198,Wheat,Soybean,5.255733424875183
East,Silt,1006.9503299873187,24.691147918601047,1,Rainy,96,Rice,Green Gram,7.746637005989032
East,Loam,408.1675582689244,12.075500626983942,1,Sunny,170,Barley,Chickpea,4.316897994344798
North,Clay,357.03990920291005,12.132015605462614,1,Sunny,174,Barley,Pea,3.926159241095806
North,Loam,632.5891669242108,21.687105187377625,1,Sunny,136,Barley,Pea,3.752532312755351
West,Loam,758.5044490745867,17.91629943101549,1,Sunny,141,Wheat,Mustard,4.998101814793395
North,Black Soil,823.9300566844144,26.138964796922032,1,Sunny,165,Cotton,Soybean,6.951287036728202
North,Loam,615.2896658048578,19.68479289737217,1,Sunny,139,Barley,Mustard,4.2656000299970405
South,Loam,591.3824965236536,21.401187331908485,1,Sunny,115,Maize,Sweet Potato,9.025592314839066
North,Clay,674.6308286283409,18.09285735053522,1,Sunny,147,Barley,Lentil,3.2449438671065316
North,Sandy Loam,810.7201524507789,30.467060644300066,1,Sunny,170,Cotton,Wheat,7.241097906919929
West,Loam,1986.676749663327,31.95229839864918,1,Rainy,176,Rice,Lentil,7.855387701966999
South,Silt,1871.4300478207415,31.437829804114386,1,Rainy,161,Rice,Green Gram,7.496857023615077
East,Black Soil,657.7379988488686,26.144958074366407,1,Sunny,175,Cotton,Wheat,7.0200827338012255
North,Clay,769.3098262215491,21.406952217424088,1,Sunny,107,Soybean,Sorghum,6.074059553295696
South,Clay,539.0805782903627,23.210563776199848,1,Sunny,191,Wheat,Mustard,4.794427867789385
West,Loam,593.7539472043659,12.922495242027441,1,Sunny,121,Barley,Pea,4.012324238472104
West,Silt,675.6773892552666,20.68286136632357,1,Sunny,109,Maize,Sweet Potato,8.760482618950304
North,Clay,403.56027759204227,24.02261935948635,1,Sunny,171,Wheat,Soybean,4.387359992667592
West,Sandy Loam,900.6610202289451,30.401190447008723,1,Sunny,160,Cotton,Green Gram,6.232579327476391
North,Loam,578.5344244897677,19.926875346173787,1,Sunny,103,Maize,Groundnut,8.404389821223088
West,Loam,361.5952881958308,17.447505824413913,1,Sunny,180,Wheat,Lentil,5.045512926126046
West,Loam,1015.3283394327877,32.1121415534003,1,Sunny,163,Cotton,Wheat,6.670635268649045
West,Clay,586.743924721078,16.760170713484392,1,Sunny,183,Wheat,Pea,4.506859661858364
East,Black Soil,1018.2403633341441,28.390714298501035,1,Sunny,162,Cotton,Wheat,6.940262866852082
East,Loam,1692.6967499929833,22.185653079821194,1,Rainy,120,Rice,Mustard,7.983709473823533
South,Loam,604.4341687149754,11.3173748428936,1,Sunny,180,Wheat,Soybean,5.160160792037799
West,Loam,771.8536694451216,23.87454253632633,1,Sunny,108,Maize,Cowpea,9.742503200295971
South,Sandy Loam,644.92364086367,15.435983393057377,1,Sunny,148,Barley,Lentil,3.5307906612399202
East,Black Soil,1064.4598809451613,30.52116519997955,1,Sunny,161,Cotton,Wheat,7.084961967575458
West,Silt,708.6498702279797,23.11425400366324,1,Sunny,96,Maize,Soybean,8.512855741846982
East,Loam,906.8461018791966,32.51029947217698,1,Sunny,171,Cotton,Soybean,7.4827748629387205
West,Loam,593.2795124724053,21.42364491335715,1,Sunny,132,Wheat,Chickpea,5.825232059268838
North,Black Soil,694.5755559901428,34.48568235471496,1,Sunny,162,Cotton,Groundnut,6.623163965551052
West,Silt,1364.5439239443363,21.81470241681591,1,Rainy,179,Rice,Mustard,7.962868313641078
East,Sand,519.0281626460794,26.965202376409145,1,Sunny,90,Maize,Cowpea,8.452444664644641
West,Sandy Loam,658.5706793498152,13.181432123723281,1,Sunny,159,Barley,Pea,3.917013122746108
West,Clay,580.2672184674776,26.42911832369376,1,Sunny,106,Soybean,Sorghum,6.617449888260361
East,Clay,690.9096053904407,20.12239883247172,1,Sunny,158,Barley,Mustard,4.503509731740175
North,Loam,1182.0301478529068,29.617007967886348,1,Sunny,168,Cotton,Groundnut,7.400006511077926
South,Loam,560.3083433906403,10.004046480443403,1,Sunny,159,Wheat,Soybean,5.280974055436253
South,Sand,744.4452315567023,24.48513613857873,1,Sunny,103,Maize,Soybean,9.149550567419958
North,Sand,511.01703728948587,20.587210888332862,1,Sunny,99,Maize,Potato,9.611681202839735
South,Loam,526.0251147093229,24.815771981024774,1,Sunny,159,Barley,Lentil,4.1973281701439165
West,Loam,661.1350040545457,17.164375145340497,1,Sunny,163,Barley,Lentil,4.9002668701475915
North,Loam,594.5976481684578,16.668620145181265,1,Sunny,129,Barley,Chickpea,3.862472697241206
East,Loam,1945.2851420118245,24.08424813894602,1,Rainy,168,Rice,Chickpea,8.752426401514139
West,Loam,869.4468639508623,18.993044872875508,1,Sunny,190,Wheat,Soybean,4.433914117791003
North,Loam,503.23281970305334,12.214096047432687,1,Sunny,152,Wheat,Chickpea,5.120471651665487
North,Silt,595.7127555618746,19.412549201871904,1,Sunny,93,Maize,Cowpea,8.337548494754826
South,Sand,506.8676650088762,24.380644462515814,1,Sunny,111,Maize,Potato,9.143108926357746
North,Loam,751.8766388745239,26.852922471264364,1,Sunny,97,Maize,Sweet Potato,8.705039178863933
West,Sand,789.6151742387403,20.365355862555113,1,Sunny,111,Maize,Soybean,8.845955791027874
East,Loam,881.9555960997994,25.95729640057936,1,Sunny,168,Cotton,Soybean,7.473909403146925
South,Loam,519.6219519263802,13.774955327717247,1,Sunny,149,Wheat,Mustard,5.1072964373471486
West,Loam,432.6160652712107,19.099286999518185,1,Sunny,206,Wheat,Mustard,4.728875958991351
South,Black Soil,634.8569626710135,25.698962399495827,1,Sunny,168,Cotton,Green Gram,6.833525696856316
South,Sandy Loam,454.77605257106666,19.73475227374621,1,Sunny,152,Barley,Chickpea,4.005651322530097
East,Loam,1153.8928931766677,27.61998463733746,1,Sunny,169,Cotton,Soybean,6.285976037015398
West,Sand,598.600525969537,19.300382537663083,1,Sunny,97,Maize,Sweet Potato,9.251320241973817
North,Sand,742.2099340555827,25.95460839503356,1,Sunny,114,Maize,Groundnut,9.084291580849204
North,Loam,782.5338231791511,28.206420135496312,1,Sunny,157,Cotton,Groundnut,6.9243382382728385
South,Loam,1189.4312911827797,34.44167819585002,1,Sunny,154,Cotton,Green Gram,6.2370223559928295
East,Sand,693.4523629278788,26.657137432114567,1,Sunny,119,Maize,Cowpea,9.27482192427057
East,Loam,1813.5926907075943,24.58613637169927,1,Rainy,111,Rice,Mustard,7.553097809378834
East,Loam,575.5939626821993,21.313243584450248,1,Rainy,98,Soybean,Sorghum,6.575334027146485
South,Sand,728.785826230364,25.31725810910472,1,Sunny,108,Maize,Cowpea,9.062248344462185
East,Loam,522.998452575179,18.109168744514854,1,Sunny,155,Wheat,Chickpea,5.465482910340848
East,Loam,764.8703971276907,21.58545961907845,1,Sunny,163,Wheat,Chickpea,5.044437623799723
West,Black Soil,687.0035280990094,30.175296479563762,1,Sunny,179,Cotton,Green Gram,6.480643198113468
West,Loam,917.1149949716333,34.654708675166475,1,Sunny,154,Cotton,Wheat,6.686251969486888
South,Clay,335.26818616009973,14.87414248938278,1,Sunny,160,Barley,Chickpea,4.612827113602457
West,Loam,1048.7070445150237,29.278126069648742,1,Rainy,175,Rice,Mustard,8.107393046680961
South,Loam,486.5603237826,16.05275481302081,1,Sunny,163,Wheat,Soybean,4.979648841349491
North,Clay,446.7210309449671,13.828738899768851,1,Sunny,161,Barley,Pea,3.961309715314235
East,Sand,679.9161697832898,26.64475033807001,1,Sunny,115,Maize,Sweet Potato,9.213672389276944
North,Silt,772.9946955158659,23.981575034258633,1,Sunny,93,Maize,Sweet Potato,8.387666382582047
South,Sandy Loam,498.364305631948,15.47486297278596,1,Sunny,170,Barley,Chickpea,3.921328481050165
North,Loam,337.76360933589154,10.808617887130483,1,Sunny,146,Wheat,Mustard,5.266905601141589
East,Loam,411.72120680029496,18.676759020703006,1,Sunny,124,Wheat,Chickpea,4.919019795309509
East,Sand,637.1468501172443,25.660598708737545,1,Sunny,97,Maize,Soybean,8.897740543557507
West,Silt,1529.4204419684047,27.178109847947567,1,Rainy,149,Rice,Mustard,7.910800434510409
South,Sandy Loam,274.11620904547135,17.432763231077118,1,Sunny,157,Barley,Lentil,4.6518959506374475
West,Clay,666.5302554599499,14.030162831993973,1,Sunny,155,Wheat,Chickpea,4.552110731352693
East,Clay,750.2834500742207,27.84146626997879,1,Rainy,92,Soybean,Maize,5.773047595179541
North,Silt,1358.1075551347085,30.060095584121207,1,Rainy,177,Rice,Lentil,8.640153772388423
East,Loam,563.1985606342322,20.157502514375924,1,Sunny,101,Maize,Soybean,8.682263209054627
South,Sand,583.3716506400867,26.193059670119275,1,Sunny,110,Maize,Sweet Potato,8.192893083399989
South,Loam,642.7409767548008,25.93578067020708,1,Sunny,96,Maize,Groundnut,8.522405570111523
East,Loam,1085.614520978006,28.117290770031268,1,Sunny,158,Cotton,Green Gram,6.427789749129554
West,Loam,579.3850302542262,22.16072332630346,1,Sunny,169,Wheat,Chickpea,4.389300481550485
North,Sandy Loam,883.6487385498283,25.380116657966703,1,Sunny,120,Soybean,Maize,5.509607805813524
East,Sandy Loam,322.5055461420915,21.792322215858512,1,Sunny,125,Barley,Lentil,3.797995211428269
North,Sandy Loam,484.8133971616896,22.415757702311303,1,Sunny,167,Barley,Chickpea,4.1373868340863265
East,Silt,1252.16286489062,25.718560320185446,1,Rainy,167,Rice,Mustard,7.755854425222877
West,Clay,286.86404427590276,22.557125080929794,1,Sunny,139,Barley,Lentil,4.071420940374963
South,Loam,581.337111417713,23.689118251392216,1,Sunny,130,Barley,Mustard,3.6021455799905064
East,Clay,577.8567112424641,22.134987851472797,1,Sunny,132,Soybean,Maize,6.211415031626416
South,Loam,1196.9996128921637,28.127438693944534,1,Sunny,174,Cotton,Green Gram,7.547274802110677
East,Loam,662.493312950788,20.02539672350049,1,Rainy,128,Soybean,Barley,5.760764117641466
North,Clay,357.0581570631867,19.2270885763862,1,Sunny,156,Wheat,Chickpea,4.300913923330848
South,Loam,715.5551216713741,19.826972775342284,1,Sunny,90,Maize,Potato,8.956120937377305
West,Loam,518.3098652135776,27.066958197113724,1,Sunny,122,Soybean,Barley,6.067277992822139
North,Clay,845.2003491109265,20.792971694327644,1,Sunny,145,Soybean,Sorghum,5.945832374934969
East,Clay,458.35689755166743,24.131381096904768,1,Sunny,176,Barley,Lentil,4.277400829496759
East,Loam,1097.8269502437047,27.938029238668783,1,Rainy,116,Rice,Lentil,7.611569811550217
West,Loam,773.507888571994,15.999853767943428,1,Sunny,176,Wheat,Pea,4.319640573771271
West,Clay,572.3852282617545,18.095077424676873,1,Sunny,128,Barley,Mustard,4.962808690998971
East,Loam,645.0244579295558,15.516823443185785,1,Sunny,208,Wheat,Lentil,5.399350565232159
East,Clay,539.8935249522568,26.21302991134513,1,Sunny,148,Soybean,Sorghum,5.958262566438476
South,Sand,643.4496746758515,22.86735732716543,1,Sunny,104,Maize,Potato,8.048168907401422
West,Loam,326.9951098917318,21.65161517046273,1,Sunny,141,Barley,Chickpea,3.8428663213054115
East,Sand,563.709560622138,22.17731195353892,1,Sunny,102,Maize,Cowpea,9.421414081363068
East,Silt,757.7100159438739,23.365458996945602,1,Sunny,105,Maize,Soybean,9.355826716783106
South,Clay,513.2299877322705,16.733058051135053,1,Sunny,131,Wheat,Soybean,5.280526043806201
West,Sandy Loam,1119.228483613233,33.12722719628728,1,Sunny,168,Cotton,Green Gram,7.911569331363515
North,Sandy Loam,757.3696871252696,34.784210742942676,1,Sunny,170,Cotton,Green Gram,6.738081312512424
South,Sandy Loam,811.0899189472557,30.400869777440597,1,Sunny,169,Cotton,Wheat,7.2899967848055685
East,Clay,692.0502769568138,11.69515381338456,1,Sunny,146,Wheat,Soybean,5.098214131213862
East,Silt,1886.9285544558352,32.87797424080955,1,Rainy,167,Rice,Lentil,8.124526302637213
South,Sandy Loam,688.7915737839296,28.812848123768283,1,Rainy,120,Soybean,Sorghum,6.268964313299699
West,Clay,793.6305887703413,24.95849517132818,1,Sunny,136,Soybean,Sorghum,6.025991143615916
South,Clay,1674.5352570270431,26.622205058638343,1,Rainy,171,Rice,Mustard,7.394104970415951
West,Loam,719.7718997039616,28.475208460416788,1,Sunny,109,Soybean,Maize,5.65337443292115
East,Clay,691.5216385556528,20.679506518093454,1,Sunny,209,Wheat,Soybean,5.105452435728927
East,Loam,1762.6863091512632,27.625825278509204,1,Rainy,138,Rice,Chickpea,8.977202460243477
North,Loam,1607.9540266315794,28.612942180452706,1,Rainy,146,Rice,Mustard,7.958260535758176
West,Loam,342.43119078753324,18.161339012753857,1,Sunny,196,Wheat,Pea,5.710380969683806
North,Loam,1170.4105893763945,25.732738233290334,1,Sunny,177,Cotton,Wheat,6.800622168618065
West,Clay,628.9777497284334,26.270049345951676,1,Sunny,111,Soybean,Barley,6.030359068158248
South,Loam,682.7976732442645,23.63387713905488,1,Sunny,117,Maize,Sweet Potato,8.718114844008955
North,Loam,881.486701230281,27.243241971156113,1,Sunny,160,Cotton,Groundnut,7.208208719201663
East,Clay,264.173876991481,18.093223741992624,1,Sunny,178,Barley,Chickpea,3.68402493240252
South,Loam,787.6825267359598,33.61329352889157,1,Sunny,173,Cotton,Wheat,7.1331595775890415
West,Clay,869.6259262676854,22.16299064323696,1,Sunny,132,Soybean,Wheat,5.578770128577805
West,Clay,1732.9466757823686,27.646273768108685,1,Rainy,154,Rice,Mustard,7.420879104717037
West,Sand,551.4807416347021,25.13201074298575,1,Sunny,109,Maize,Sweet Potato,8.969916762010058
South,Loam,619.970688451933,17.16748108549833,1,Sunny,158,Barley,Pea,4.1714893063822895
West,Loam,1692.1016002943297,21.11325009085362,1,Rainy,112,Rice,Mustard,7.998525407245443
South,Clay,1542.7663581917268,30.811272743121407,1,Rainy,106,Rice,Mustard,8.748140792867824
North,Loam,430.01847885621754,15.31701655560581,1,Sunny,162,Wheat,Soybean,4.541459066728194
West,Sand,639.0744789065683,25.38882341925022,1,Sunny,95,Maize,Soybean,8.681493023090395
South,Silt,1899.4032838298976,20.365641959502582,1,Rainy,170,Rice,Green Gram,8.067873698784656
West,Loam,311.8380310799779,14.855023879037592,1,Sunny,172,Barley,Chickpea,4.297534600881962
West,Silt,661.3032172724727,21.02954182612031,1,Sunny,101,Maize,Cowpea,8.330611038797395
South,Loam,696.8955268768492,30.331048850524038,1,Sunny,159,Cotton,Green Gram,7.04599556266802
South,Sand,671.4841753579913,23.95973811265248,1,Sunny,92,Maize,Potato,9.25990642438408
North,Sandy Loam,1193.2901287245395,27.16635552794626,1,Sunny,163,Cotton,Soybean,6.993352126574199
East,Clay,477.11704942281585,17.629969718870402,1,Sunny,127,Wheat,Soybean,4.778853224547907
East,Loam,840.2521339520985,32.725571053319904,1,Sunny,160,Cotton,Wheat,7.269648845219065
East,Loam,749.7749219887373,20.466165985130136,1,Sunny,190,Wheat,Pea,5.1073023880012425
West,Loam,585.1377033595977,19.10365224081308,1,Sunny,107,Maize,Soybean,9.208590094139764
South,Sand,648.9923744794743,24.599036774728976,1,Sunny,101,Maize,Soybean,9.889938272006354
North,Sand,555.3413716552927,19.910774498046454,1,Sunny,110,Maize,Potato,8.667899860643308
